gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,charge_per_tenure,total_services,is_new_customer,is_high_value,no_support_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,0.4583333333333333,1,0,0.6154228855721392,0.2997535924834194,0,0.025953748122001765,0.375,0,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,0.736111111111111,1,1,0.8537313432835821,0.6409358879882093,0,0.02062983896735119,0.875,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,1,1,0,0.6944444444444444,1,0,0.9004975124378108,0.6254490604274134,0,0.023179935354363586,0.875,0,1,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,0.7916666666666666,0,1,0.227363184079602,0.2600232590272661,0,0.005512610657401315,0.375,0,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,0.75,1,1,0.020895522388059695,0.1257772199705232,0,0.0013106115337214743,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,1,0,0.8333333333333333,1,1,0.8721393034825872,0.7370636053795138,0,0.018262341062470093,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,0.38888888888888884,1,1,0.8263681592039801,0.32380711127487105,1,0.0400657093577218,0.625,0,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,1,1,0.013888888888888888,1,1,0.6149253731343283,0.009217253131908623,1,0.4933959457736603,0.25,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,1,0.40277777777777773,1,1,0.7059701492537314,0.31069800110537954,1,0.03361579760032865,0.5,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,0.1388888888888889,1,1,0.4701492537313433,0.07103214812085483,0,0.07061014290626293,0.5,1,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,0,1,0.5972222222222222,0,1,0.2208955223880597,0.2202526252763449,0,0.008127190051035193,0.375,0,0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,0.18055555555555555,1,0,0.5194029850746269,0.09776851510685337,0,0.059163899293940524,0.125,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,0.5972222222222222,1,1,0.6024875621890546,0.39843174281503324,0,0.018942903172217695,0.75,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,1,0.2638888888888889,1,1,0.6507462686567165,0.16877187730287402,1,0.048620543113339854,0.375,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,0.013888888888888888,1,1,0.7149253731343282,0.010374447310243184,0,0.5557519867408951,0.375,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.9583333333333333,1,1,0.6388059701492538,0.6396577929255712,0,0.01133544200052211,0.75,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,0.8472222222222222,1,0,0.019900497512437804,0.14724576271186443,0,0.0007722140045869478,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,0,0.5972222222222222,1,0,0.4776119402985074,0.33476303426676496,0,0.015403471629301385,0.625,0,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,0,0.08333333333333333,1,0,0.01243781094527363,0.01684552321296979,1,0.03128760237255414,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,0.013888888888888888,1,0,0.32835820895522383,0.0059011145910095805,1,0.3147040074794952,0.25,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,0,0.7777777777777777,1,0,0.7109452736318408,0.5703009856300664,0,0.016247324358237402,0.375,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,1,0,0.9722222222222222,0,0,0.46069651741293527,0.5187108511422255,0,0.008001072603655592,0.75,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,0.013888888888888888,1,1,0.2721393034825871,0.005250552689756817,1,0.27964812375164677,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.6805555555555555,1,1,0.7502487562189055,0.5204667925571113,0,0.019961582593174966,0.625,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,0,0.08333333333333333,1,1,0.3124378109452736,0.03078366801768608,1,0.08473563748732676,0.25,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,0.4444444444444444,1,0,0.5507462686567164,0.2667706798084009,0,0.024395413915621302,0.75,0,1,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
0,1,1,0,1.0,1,1,0.9104477611940299,0.9298256724392043,0,0.01537546215630445,0.875,0,1,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
1,0,0,1,0.5138888888888888,1,0,0.4298507462686567,0.2651010961680177,0,0.016786143251120027,0.5,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0,0.9583333333333333,1,1,0.8771144278606965,0.8350105932203391,0,0.015581148272491607,0.75,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,0,1,0,0.3611111111111111,1,0,0.6333333333333334,0.2393319362564481,0,0.03436034734322101,0.75,0,1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,0.8055555555555555,1,1,0.8651741293532339,0.7168155858511422,0,0.018845388953194816,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,0.3333333333333333,1,0,0.36169154228855727,0.1430372605011054,0,0.023820832093833674,0.375,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,1,1,0.06944444444444445,1,0,0.02288557213930348,0.011451040899042007,0,0.039220602609323876,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,1,0.20833333333333331,1,1,0.01741293532338306,0.03316714259395726,1,0.01223067442947601,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,1,0.41666666666666663,1,0,0.014427860696517386,0.06899986182756081,0,0.004605043998239796,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,0.7638888888888888,1,1,0.47562189054726367,0.3986390014738394,0,0.011355385297206724,0.625,0,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,0,0.3472222222222222,0,1,0.15671641791044777,0.09821757553426678,1,0.012946587643795584,0.125,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,0,0.1388888888888889,1,1,0.7388059701492538,0.10755572955047901,1,0.10106899602458654,0.625,1,1,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,1,1,0.611111111111111,0,1,0.3562189054726368,0.27348931466470155,0,0.011624004268600758,0.625,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,0,0,0.6527777777777778,1,1,0.4044776119402985,0.32390498341930735,0,0.011946297791565736,0.5,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1,1,0.18055555555555555,1,0,0.6975124378109452,0.14079771554900516,1,0.07502989976748,0.375,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,0.6805555555555555,1,1,0.8925373134328359,0.6094786293294031,1,0.023510603034295193,0.875,0,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,0.8888888888888888,1,1,0.782587064676617,0.7270576179071483,0,0.015218418910569692,0.625,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True
1,0,0,0,0.013888888888888888,1,0,0.008457711442786064,0.0021992446573323512,0,0.11522672219625178,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,0.2777777777777778,1,0,0.31592039800995025,0.11549488761974946,0,0.026264846170502544,0.25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,0,0.5138888888888888,0,0,0.27014925373134324,0.18343542741341196,0,0.011544904929443578,0.375,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,1,0.41666666666666663,1,0,0.6686567164179105,0.28900492815033163,0,0.030924477113923845,0.375,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,0.5277777777777778,1,0,0.6552238805970149,0.36703781319086226,0,0.02347846648556351,0.875,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,1,0,0,0.013888888888888888,1,1,0.5592039800995025,0.0085724484156227,1,0.45865029110535044,0.25,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0.5138888888888888,1,1,0.4626865671641791,0.2700350036845984,1,0.01786378103688528,0.375,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,0.7222222222222222,0,0,0.4776119402985074,0.3834400331613855,0,0.01223067442947601,0.75,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,0.986111111111111,1,1,0.5835820895522389,0.6359041083271924,0,0.009972896273945953,0.75,0,1,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0,0.3611111111111111,1,0,0.7119402985074627,0.2688950810611644,1,0.03799117633633804,0.5,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.9166666666666666,1,1,0.5606965174129352,0.5525055268975682,0,0.010535990313191171,0.75,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
1,0,1,0,1.0,1,1,0.9820895522388059,0.9895910095799558,0,0.016599379541880926,1.0,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,0.3472222222222222,0,1,0.22288557213930343,0.11175271739130435,0,0.016120469560612354,0.25,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,1,1,0.9583333333333333,1,1,0.9562189054726368,0.8826685703758291,0,0.01699047457153785,1.0,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,0.736111111111111,1,0,0.5119402985074627,0.4244254329403096,0,0.012736232896872054,0.625,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,0,0,0.16666666666666666,1,0,0.7686567164179104,0.12840249631540165,1,0.08787883740924411,0.5,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1,0,0,0,0.3611111111111111,1,1,0.8,0.29211956521739135,0,0.04205862400584257,0.625,0,1,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,0.29166666666666663,1,0,0.43184079601990044,0.16046425939572587,0,0.03149307876263807,0.375,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,0,1,0.013888888888888888,1,1,0.707462686567164,0.010288089535740605,0,0.5510985508478179,0.375,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.6666666666666666,1,1,0.7676616915422886,0.511848286661754,0,0.020879100864773265,0.625,0,1,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0,0.3611111111111111,0,0,0.1706467661691542,0.11267962417096539,0,0.012989012130570075,0.25,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,1,0,0.8333333333333333,1,0,0.01691542288557213,0.14486804532056008,0,0.0007776278379897877,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,0.25,1,0,0.009950248756218888,0.038152864775239506,0,0.009291662286479872,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,0.1388888888888889,0,1,0.11343283582089547,0.03355287398673545,1,0.03016755459915547,0.125,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,1,0.06944444444444445,1,1,0.6592039800995024,0.052246453574060436,1,0.17148159165922972,0.5,1,1,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
