churn_prob,risk_segment,recommended_action
0.4500499176285802,Medium Risk,Send re-engagement email
0.4500244778815779,Medium Risk,Send re-engagement email
0.4499341375253119,Medium Risk,Send re-engagement email
0.44982949325321675,Medium Risk,Send re-engagement email
0.4497284470790907,Medium Risk,Send re-engagement email
0.4491425618220493,Medium Risk,Send re-engagement email
0.4490063076027162,Medium Risk,Send re-engagement email
0.44873886420734777,Medium Risk,Send re-engagement email
0.4487378707054592,Medium Risk,Send re-engagement email
0.4479849431497323,Medium Risk,Send re-engagement email
0.44780059346362416,Medium Risk,Send re-engagement email
0.4477422514910125,Medium Risk,Send re-engagement email
0.4476513131824283,Medium Risk,Send re-engagement email
0.44710480823286114,Medium Risk,Send re-engagement email
0.4470761660275736,Medium Risk,Send re-engagement email
0.44680243377755535,Medium Risk,Send re-engagement email
0.4466106861463256,Medium Risk,Send re-engagement email
0.4464765048290622,Medium Risk,Send re-engagement email
0.4464161963395435,Medium Risk,Send re-engagement email
0.44627787216031606,Medium Risk,Send re-engagement email
0.4462068298741855,Medium Risk,Send re-engagement email
0.44618684430941463,Medium Risk,Send re-engagement email
0.44590661731097825,Medium Risk,Send re-engagement email
0.44550590151480274,Medium Risk,Send re-engagement email
0.44518432474372605,Medium Risk,Send re-engagement email
0.44517817840867485,Medium Risk,Send re-engagement email
0.4446144636159476,Medium Risk,Send re-engagement email
0.44448142930727946,Medium Risk,Send re-engagement email
0.44404579927699017,Medium Risk,Send re-engagement email
0.4439112617051045,Medium Risk,Send re-engagement email
0.4438991099076709,Medium Risk,Send re-engagement email
0.44381485209668753,Medium Risk,Send re-engagement email
0.4436642660578521,Medium Risk,Send re-engagement email
0.4435500635739959,Medium Risk,Send re-engagement email
0.4429928967933754,Medium Risk,Send re-engagement email
0.44298520168348887,Medium Risk,Send re-engagement email
0.44294234260641185,Medium Risk,Send re-engagement email
0.4424258037536464,Medium Risk,Send re-engagement email
0.4423769448285784,Medium Risk,Send re-engagement email
0.44150949478255463,Medium Risk,Send re-engagement email
0.4414569183004321,Medium Risk,Send re-engagement email
0.44091885593943636,Medium Risk,Send re-engagement email
0.4408988758944875,Medium Risk,Send re-engagement email
0.44044984783490476,Medium Risk,Send re-engagement email
0.44044486134204247,Medium Risk,Send re-engagement email
0.4403307760402415,Medium Risk,Send re-engagement email
0.44003662525212844,Medium Risk,Send re-engagement email
0.43927944690203025,Medium Risk,Send re-engagement email
0.4391640881090281,Medium Risk,Send re-engagement email
0.4389377204051864,Medium Risk,Send re-engagement email
0.43877247047034784,Medium Risk,Send re-engagement email
0.4380710543755194,Medium Risk,Send re-engagement email
0.43801676136703876,Medium Risk,Send re-engagement email
0.438003632612955,Medium Risk,Send re-engagement email
0.43780550109038563,Medium Risk,Send re-engagement email
0.4377818624126423,Medium Risk,Send re-engagement email
0.43774825062608325,Medium Risk,Send re-engagement email
0.4375114702555769,Medium Risk,Send re-engagement email
0.43747553515387844,Medium Risk,Send re-engagement email
0.43746975796962473,Medium Risk,Send re-engagement email
0.43692712626325786,Medium Risk,Send re-engagement email
0.4366572044971246,Medium Risk,Send re-engagement email
0.43660925734548917,Medium Risk,Send re-engagement email
0.4365815884209544,Medium Risk,Send re-engagement email
0.436484538223287,Medium Risk,Send re-engagement email
0.4361012686075068,Medium Risk,Send re-engagement email
0.43609307894265564,Medium Risk,Send re-engagement email
0.4360574651836209,Medium Risk,Send re-engagement email
0.4351907053060667,Medium Risk,Send re-engagement email
0.43475040191634684,Medium Risk,Send re-engagement email
0.43468649101628903,Medium Risk,Send re-engagement email
0.43448033183598633,Medium Risk,Send re-engagement email
0.43344747538350953,Medium Risk,Send re-engagement email
0.43336553846507825,Medium Risk,Send re-engagement email
0.43333047859070645,Medium Risk,Send re-engagement email
0.43329239319788715,Medium Risk,Send re-engagement email
0.4332689431840916,Medium Risk,Send re-engagement email
0.4329876769742441,Medium Risk,Send re-engagement email
0.4329337242171167,Medium Risk,Send re-engagement email
0.4322938734657013,Medium Risk,Send re-engagement email
0.4322518161310514,Medium Risk,Send re-engagement email
0.43196004710010527,Medium Risk,Send re-engagement email
0.43177513902334835,Medium Risk,Send re-engagement email
0.43169909505451615,Medium Risk,Send re-engagement email
0.43163633338386787,Medium Risk,Send re-engagement email
0.4311469680332142,Medium Risk,Send re-engagement email
0.43093867237907285,Medium Risk,Send re-engagement email
0.43087526660298964,Medium Risk,Send re-engagement email
0.4308639581294397,Medium Risk,Send re-engagement email
0.43052652472268477,Medium Risk,Send re-engagement email
0.4302704800103363,Medium Risk,Send re-engagement email
0.43006874825550434,Medium Risk,Send re-engagement email
0.4299993651385926,Medium Risk,Send re-engagement email
0.4299675579796562,Medium Risk,Send re-engagement email
0.4299528588666986,Medium Risk,Send re-engagement email
0.42993002056938506,Medium Risk,Send re-engagement email
0.42979967063889213,Medium Risk,Send re-engagement email
0.42977237302391463,Medium Risk,Send re-engagement email
0.4295538887004509,Medium Risk,Send re-engagement email
0.42947916116435103,Medium Risk,Send re-engagement email
0.4294482250107731,Medium Risk,Send re-engagement email
0.429357229293189,Medium Risk,Send re-engagement email
0.42929482288829035,Medium Risk,Send re-engagement email
0.42914196160890705,Medium Risk,Send re-engagement email
0.42876346590146386,Medium Risk,Send re-engagement email
0.4284434490778364,Medium Risk,Send re-engagement email
0.42819125520395795,Medium Risk,Send re-engagement email
0.4278738790599314,Medium Risk,Send re-engagement email
0.42777560853243907,Medium Risk,Send re-engagement email
0.42739991794984517,Medium Risk,Send re-engagement email
0.4271876926186653,Medium Risk,Send re-engagement email
0.4269039197144989,Medium Risk,Send re-engagement email
0.42687179683501225,Medium Risk,Send re-engagement email
0.42648186520850423,Medium Risk,Send re-engagement email
0.4264722275278643,Medium Risk,Send re-engagement email
0.4264624322991265,Medium Risk,Send re-engagement email
0.42633237795115997,Medium Risk,Send re-engagement email
0.4261659340850107,Medium Risk,Send re-engagement email
0.42614231747363485,Medium Risk,Send re-engagement email
0.4258498603637852,Medium Risk,Send re-engagement email
0.42583489246705347,Medium Risk,Send re-engagement email
0.4255298292003469,Medium Risk,Send re-engagement email
0.4255003655345611,Medium Risk,Send re-engagement email
0.4253526495805573,Medium Risk,Send re-engagement email
0.4248755993844391,Medium Risk,Send re-engagement email
0.42464969341916314,Medium Risk,Send re-engagement email
0.4245189763717665,Medium Risk,Send re-engagement email
0.4244129465582549,Medium Risk,Send re-engagement email
0.42409573183259885,Medium Risk,Send re-engagement email
0.42406148029002233,Medium Risk,Send re-engagement email
0.42405924141241563,Medium Risk,Send re-engagement email
0.42356477614069293,Medium Risk,Send re-engagement email
0.4232730896679369,Medium Risk,Send re-engagement email
0.42270755153479345,Medium Risk,Send re-engagement email
0.4226134773977948,Medium Risk,Send re-engagement email
0.4226130963479846,Medium Risk,Send re-engagement email
0.4224538702539077,Medium Risk,Send re-engagement email
0.422228030551331,Medium Risk,Send re-engagement email
0.4218105526595178,Medium Risk,Send re-engagement email
0.4217094398290315,Medium Risk,Send re-engagement email
0.4216855012783598,Medium Risk,Send re-engagement email
0.4212762652548709,Medium Risk,Send re-engagement email
0.42127374234412357,Medium Risk,Send re-engagement email
0.4212681707023511,Medium Risk,Send re-engagement email
0.4211368860117444,Medium Risk,Send re-engagement email
0.4211159942714653,Medium Risk,Send re-engagement email
0.42088793366634186,Medium Risk,Send re-engagement email
0.4203203061393884,Medium Risk,Send re-engagement email
0.42026212296360316,Medium Risk,Send re-engagement email
0.42017577208527607,Medium Risk,Send re-engagement email
0.4198952386618959,Medium Risk,Send re-engagement email
0.41988313289036616,Medium Risk,Send re-engagement email
0.41988212236732086,Medium Risk,Send re-engagement email
0.419007176754208,Medium Risk,Send re-engagement email
0.4188870620723769,Medium Risk,Send re-engagement email
0.41869516186516265,Medium Risk,Send re-engagement email
0.41842474813613145,Medium Risk,Send re-engagement email
0.4180717640423218,Medium Risk,Send re-engagement email
0.41783821426229467,Medium Risk,Send re-engagement email
0.41731355619704585,Medium Risk,Send re-engagement email
0.4173087297736602,Medium Risk,Send re-engagement email
0.4172659763402805,Medium Risk,Send re-engagement email
0.41720857104492987,Medium Risk,Send re-engagement email
0.41710808280236905,Medium Risk,Send re-engagement email
0.41691253195018974,Medium Risk,Send re-engagement email
0.41680432332926387,Medium Risk,Send re-engagement email
0.4162507260604508,Medium Risk,Send re-engagement email
0.4161282583838018,Medium Risk,Send re-engagement email
0.41606672507984327,Medium Risk,Send re-engagement email
0.41555395121903677,Medium Risk,Send re-engagement email
0.4153252986431118,Medium Risk,Send re-engagement email
0.41527771455681145,Medium Risk,Send re-engagement email
0.4152430108359061,Medium Risk,Send re-engagement email
0.4152244352702466,Medium Risk,Send re-engagement email
0.41511087524928003,Medium Risk,Send re-engagement email
0.4149295082662843,Medium Risk,Send re-engagement email
0.41491925805718105,Medium Risk,Send re-engagement email
0.4148782804516405,Medium Risk,Send re-engagement email
0.4148131502869775,Medium Risk,Send re-engagement email
0.4147814275528379,Medium Risk,Send re-engagement email
0.4147213945592605,Medium Risk,Send re-engagement email
0.41468548360290586,Medium Risk,Send re-engagement email
0.41458159953935303,Medium Risk,Send re-engagement email
0.41441130688256744,Medium Risk,Send re-engagement email
0.41428959380613456,Medium Risk,Send re-engagement email
0.4140166818508544,Medium Risk,Send re-engagement email
0.4137450934636263,Medium Risk,Send re-engagement email
0.4136934806977701,Medium Risk,Send re-engagement email
0.4132476706494687,Medium Risk,Send re-engagement email
0.41319359202974665,Medium Risk,Send re-engagement email
0.4130706294274947,Medium Risk,Send re-engagement email
0.4126917136328969,Medium Risk,Send re-engagement email
0.4125000727570093,Medium Risk,Send re-engagement email
0.41247707894916247,Medium Risk,Send re-engagement email
0.4123332474096135,Medium Risk,Send re-engagement email
0.41219076508086394,Medium Risk,Send re-engagement email
0.4121877089141308,Medium Risk,Send re-engagement email
0.41194815039211397,Medium Risk,Send re-engagement email
0.4116055387278844,Medium Risk,Send re-engagement email
0.4115566564728712,Medium Risk,Send re-engagement email
0.4114597785109918,Medium Risk,Send re-engagement email
0.41022887761686205,Medium Risk,Send re-engagement email
0.4102262421961098,Medium Risk,Send re-engagement email
0.41019875507372505,Medium Risk,Send re-engagement email
0.41018961396790304,Medium Risk,Send re-engagement email
0.41001401947023086,Medium Risk,Send re-engagement email
0.4096788262180381,Medium Risk,Send re-engagement email
0.409385289895989,Medium Risk,Send re-engagement email
0.4093677301537564,Medium Risk,Send re-engagement email
0.40920617785986074,Medium Risk,Send re-engagement email
0.40912543308025656,Medium Risk,Send re-engagement email
0.40898483101804506,Medium Risk,Send re-engagement email
0.4089376502508197,Medium Risk,Send re-engagement email
0.40800727120654406,Medium Risk,Send re-engagement email
0.40796263948881645,Medium Risk,Send re-engagement email
0.4079351760341175,Medium Risk,Send re-engagement email
0.4078765828846369,Medium Risk,Send re-engagement email
0.4077867454358467,Medium Risk,Send re-engagement email
0.40734321898653275,Medium Risk,Send re-engagement email
0.4067193992294949,Medium Risk,Send re-engagement email
0.40665534905742234,Medium Risk,Send re-engagement email
0.4065388167586636,Medium Risk,Send re-engagement email
0.4064758091763305,Medium Risk,Send re-engagement email
0.4060123686685161,Medium Risk,Send re-engagement email
0.40599818035907737,Medium Risk,Send re-engagement email
0.40576300231620593,Medium Risk,Send re-engagement email
0.4057467601017079,Medium Risk,Send re-engagement email
0.40557839045859817,Medium Risk,Send re-engagement email
0.4055445854742434,Medium Risk,Send re-engagement email
0.40545073837772505,Medium Risk,Send re-engagement email
0.405445793801656,Medium Risk,Send re-engagement email
0.40457633678968913,Medium Risk,Send re-engagement email
0.4039099274989619,Medium Risk,Send re-engagement email
0.4038320739119357,Medium Risk,Send re-engagement email
0.40367982470636227,Medium Risk,Send re-engagement email
0.40351449578231935,Medium Risk,Send re-engagement email
0.40318612971903,Medium Risk,Send re-engagement email
0.4030920451666017,Medium Risk,Send re-engagement email
0.4030686340969002,Medium Risk,Send re-engagement email
0.40283765308618347,Medium Risk,Send re-engagement email
